,edad,estatura_(cm),fecha_denuncia,hecho_ocurrido_el,raza,sexo,ubigeo
389,15,1.60,"Jueves, 24 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
390,15,1.60,"Sábado, 19 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Áncash,Huarmey,Huarmey"
391,12,1.62,"Jueves, 17 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
392,14,1.30,"Jueves, 17 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lima"
393,13,1.50,"Sábado, 26 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Juan de Lurigancho"
394,14,1.60,"Jueves, 17 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
395,14,1.58,"Jueves, 17 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",AMARILLA,Femenino,"Lima,Lima,Carabayllo"
396,16,1.55,"Martes, 29 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,San Martin de Porres"
397,16,1.57,"Jueves, 17 Octubre, 2019 - 00:00","Jueves, 17 Octubre, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
398,15,1.58,"Jueves, 17 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 18:00",MESTIZA,Femenino,Ayacucho
399,14,1.67,"Miércoles, 16 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Carmen de la Legua Reynoso"
400,14,1.60,"Viernes, 18 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Huancayo"
401,14,1.55,"Jueves, 17 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
402,14,1.65,"Miércoles, 16 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
403,14,1.55,"Jueves, 17 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Ate"
404,17,1.70,"Jueves, 24 Octubre, 2019 - 00:00","Miércoles, 16 Octubre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,San Martin de Porres"
405,17,1.56,"Martes, 15 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 13:00",BLANCA,Femenino,"Cusco,Cusco,San Sebastián"
406,13,1.55,"Miércoles, 16 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 12:00",TRIGUEÑA,Femenino,"Lima,Lima,San Juan de Lurigancho"
407,17,1.57,"Miércoles, 16 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lima"
408,15,1.60,"Viernes, 18 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Puente Piedra"
409,14,1.40,"Martes, 15 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 00:00",MESTIZA,Femenino,"San Martín,Rioja,Yuracyacu"
410,14,1.60,"Martes, 15 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 00:00",MESTIZA,Femenino,"San Martín,Huallaga,Saposoa"
411,15,1.65,"Jueves, 17 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Lurigancho"
412,14,1.65,"Jueves, 17 Octubre, 2019 - 00:00","Martes, 15 Octubre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,Ate"
413,14,1.50,"Miércoles, 16 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 22:30",MESTIZA,Masculino,"Lima,Lima,San Juan de Lurigancho"
414,14,1.50,"Jueves, 14 Noviembre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 18:00",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
415,15,1.50,"Lunes, 14 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 07:00",,Masculino,"Callao,Prov. Const. del Callao,Bellavista"
416,14,,"Lunes, 14 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,Lima"
417,14,1.70,"Martes, 15 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Los olivos"
418,16,1.45,"Jueves, 17 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
419,10,1.40,"Martes, 22 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,San Juan de Lurigancho"
420,15,1.50,"Martes, 15 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
421,14,1.50,"Martes, 15 Octubre, 2019 - 00:00","Lunes, 14 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
422,13,1.52,"Lunes, 14 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 19:00",MESTIZA,Femenino,Ayacucho
423,17,1.50,"Martes, 15 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 09:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
424,14,1.30,"Martes, 15 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lurin"
425,15,,"Martes, 15 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,Lima"
426,17,1.70,"Lunes, 14 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Callao,Prov. Const. del Callao,Bellavista"
427,13,1.50,"Domingo, 13 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 00:00",,Femenino,"Lima,Lima,San Juan de Miraflores"
428,15,1.56,"Lunes, 14 Octubre, 2019 - 00:00","Domingo, 13 Octubre, 2019 - 00:00",MESTIZA,Femenino,Cusco
429,14,1.55,"Sábado, 12 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,El Tambo"
430,11,1.56,"Sábado, 12 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,Ate"
431,12,1.50,"Sábado, 12 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
432,15,1.58,"Domingo, 13 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Chorrillos"
433,14,1.60,"Martes, 15 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Apurímac,Andahuaylas,Andahuaylas"
434,14,1.58,"Lunes, 14 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",BLANCA,Femenino,"Huánuco,Huánuco,Huánuco"
435,13,1.50,"Viernes, 18 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,El Agustino"
436,17,1.55,"Domingo, 13 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Morropon,Morropon"
437,12,1.40,"Martes, 15 Octubre, 2019 - 00:00","Sábado, 12 Octubre, 2019 - 00:00",BLANCA,Masculino,"Junín,Huancayo,Sapallanga"
438,,,"Jueves, 10 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 16:17",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
439,12,1.50,"Sábado, 12 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 12:00",MESTIZA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
440,13,1.45,"Viernes, 11 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
441,15,1.45,"Lunes, 14 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",,Masculino,"Junín,Huancayo,Chilca"
442,,1.58,"Viernes, 18 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Ate"
443,16,1.70,"Sábado, 12 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Ate"
444,13,1.60,"Viernes, 11 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,Veintiseis de Octubre"
445,16,1.55,"Martes, 15 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lurigancho"
446,15,1.55,"Miércoles, 16 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Cusco,Calca,Coya"
447,12,1.50,"Viernes, 11 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Callao"
448,13,1.30,"Viernes, 11 Octubre, 2019 - 00:00","Viernes, 11 Octubre, 2019 - 00:00",AWAJÚN,Femenino,"Loreto,Datem del Marañón,Barranca"
449,15,1.65,"Viernes, 11 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 18:30",MESTIZA,Masculino,Cusco
450,13,1.55,"Viernes, 11 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 18:30",MESTIZA,Masculino,Cusco
451,14,1.51,"Jueves, 10 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 17:58",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
452,14,1.60,"Miércoles, 9 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 16:00",MESTIZA,Femenino,"Lima,Lima,Santa Anita"
453,10,1.58,"Jueves, 10 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Borja"
454,16,1.50,"Lunes, 14 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Los olivos"
455,15,1.54,"Jueves, 10 Octubre, 2019 - 00:00","Jueves, 10 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
456,,1.52,"Jueves, 10 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 16:00",,Femenino,"La Libertad,Ascope,Santiago de Cao"
457,16,1.52,"Sábado, 16 Noviembre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
458,14,1.65,"Miércoles, 9 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
459,,1.65,"Martes, 15 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,El Agustino"
460,17,1.54,"Jueves, 10 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",TRIGUEÑA,Femenino,Ayacucho
461,14,1.45,"Miércoles, 9 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",MORENA,Masculino,"Pasco,Pasco,Chaupimarca"
462,14,1.68,"Jueves, 10 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Comas"
463,14,1.58,"Viernes, 11 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",CLARA,Masculino,"Lima,Lima,San Juan de Lurigancho"
464,14,1.63,"Jueves, 10 Octubre, 2019 - 00:00","Miércoles, 9 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Juan de Lurigancho"
465,15,1.65,"Viernes, 11 Octubre, 2019 - 00:29","Miércoles, 9 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Juan de Lurigancho"
466,16,1.40,"Martes, 8 Octubre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Ayacucho,Huamanga,Ayacucho"
467,8,1.20,"Domingo, 1 Diciembre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Cusco,La Convención,Megantoni"
468,14,1.55,"Miércoles, 9 Octubre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
469,5,1.00,"Domingo, 1 Diciembre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Cusco,La Convención,Megantoni"
470,10,1.20,"Martes, 8 Octubre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",,Masculino,"Lima,Lima,Santiago de Surco"
471,12,1.40,"Martes, 8 Octubre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Huánuco,Huánuco"
472,16,1.50,"Viernes, 11 Octubre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santa Anita"
473,16,1.50,"Viernes, 11 Octubre, 2019 - 00:00","Martes, 8 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santa Anita"
474,15,1.52,"Lunes, 7 Octubre, 2019 - 00:00","Lunes, 7 Octubre, 2019 - 15:00",TRIGUEÑA,Femenino,Lima
475,14,1.60,"Martes, 8 Octubre, 2019 - 00:00","Lunes, 7 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancan"
476,14,1.44,"Martes, 8 Octubre, 2019 - 00:00","Lunes, 7 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancan"
477,13,1.55,"Lunes, 7 Octubre, 2019 - 00:00","Lunes, 7 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Paita,Paita"
478,15,1.50,"Miércoles, 9 Octubre, 2019 - 00:00","Lunes, 7 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Callao,Prov. Const. del Callao,Ventanilla"
479,15,1.54,"Lunes, 7 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 09:00",,Femenino,"Pasco,Pasco,Yanacancha"
480,13,1.6,"Domingo, 6 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Magdalena del mar"
481,13,1.6,"Domingo, 6 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Magdalena del mar"
482,14,1.56,"Lunes, 7 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Paita,Paita"
483,8,1.31,"Domingo, 6 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Ate"
484,14,1.50,"Viernes, 11 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,San Juan de Lurigancho"
485,14,1.62,"Domingo, 6 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,San Martin de Porres"
486,15,1.50,"Miércoles, 9 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Apurímac,Andahuaylas,Kishuara"
487,17,1.55,"Domingo, 6 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
488,14,1.65,"Lunes, 7 Octubre, 2019 - 00:00","Domingo, 6 Octubre, 2019 - 00:00",TRIGUEÑA,Masculino,Áncash
489,13,1.60,"Jueves, 10 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 14:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
490,14,1.60,"Lunes, 7 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 00:00",TRIGUEÑA,Masculino,"Lima,Lima,Villa Maria del Triunfo"
491,12,,"Sábado, 5 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 00:00",MESTIZO,Masculino,"Junín,Satipo,Satipo"
492,16,1.70,"Lunes, 7 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 00:00",,Masculino,"Lima,Lima,Villa Maria del Triunfo"
493,13,1.60,"Jueves, 10 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 00:00",TRIGUEÑA,Femenino,Ayacucho
494,17,1.62,"Lunes, 14 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
495,15,1.65,"Domingo, 6 Octubre, 2019 - 00:00","Sábado, 5 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Chorrillos"
496,13,1.70,"Sábado, 5 Octubre, 2019 - 00:00","Viernes, 4 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
497,17,1.70,"Viernes, 4 Octubre, 2019 - 00:00","Viernes, 4 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
498,12,1.60,"Sábado, 5 Octubre, 2019 - 00:00","Viernes, 4 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Piura,Sullana"
499,14,1.45,"Lunes, 7 Octubre, 2019 - 00:00","Viernes, 4 Octubre, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
500,16,BAJA,"Lunes, 7 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 17:30",,Femenino,"San Martín,Rioja,Yuracyacu"
501,14,1.58,"Lunes, 7 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 11:40",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
502,9,1.20,"Viernes, 4 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,El Tambo"
503,11,1.30,"Viernes, 4 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Chorrillos"
504,15,1.57,"Viernes, 4 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Puente Piedra"
505,14,1.50,"Lunes, 7 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",BLANCA,Femenino,"Huánuco,Huánuco,Huánuco"
506,15,1.64,"Domingo, 6 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",,Femenino,"Lima,Lima,San Juan de Lurigancho"
507,13,1.45,"Viernes, 4 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
508,13,1.58,"Viernes, 4 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lurigancho"
509,14,1.57,"Jueves, 3 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",BLANCA,Femenino,"Junín,Huancayo,Huancayo"
510,15,1.53,"Jueves, 3 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",,Femenino,"Junín,Chanchamayo,Chanchamayo"
511,15,1.53,"Jueves, 3 Octubre, 2019 - 00:00","Jueves, 3 Octubre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Lima"
512,16,1.40,"Jueves, 3 Octubre, 2019 - 00:00","Miércoles, 2 Octubre, 2019 - 06:00",MESTIZA,Femenino,Ayacucho
513,,1.50,"Miércoles, 2 Octubre, 2019 - 00:00","Miércoles, 2 Octubre, 2019 - 00:28",MESTIZA,Femenino,"Lima,Lima,Independencia"
514,17,1.50,"Miércoles, 2 Octubre, 2019 - 00:00","Miércoles, 2 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Miraflores"
515,17,1.65,"Sábado, 5 Octubre, 2019 - 00:00","Miércoles, 2 Octubre, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
516,14,1.40,"Miércoles, 2 Octubre, 2019 - 00:00","Miércoles, 2 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Martin de Porres"
517,14,1.57,"Miércoles, 2 Octubre, 2019 - 00:00","Martes, 1 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santa Anita"
518,17,1.58,"Martes, 22 Octubre, 2019 - 00:00","Martes, 1 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,La Victoria"
519,12,1.50,"Jueves, 3 Octubre, 2019 - 00:00","Martes, 1 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
520,14,1.65,"Martes, 1 Octubre, 2019 - 00:00","Martes, 1 Octubre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Lurigancho"
521,15,1.52,"Jueves, 3 Octubre, 2019 - 00:00","Martes, 1 Octubre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
522,14,1.56,"Lunes, 30 Septiembre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 16:04",BLANCA,Femenino,"Lima,Lima,Ate"
523,15,1.50,"Martes, 1 Octubre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 11:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
524,8,1.37,"Lunes, 30 Septiembre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Magdalena del mar"
525,12,1.5,"Martes, 1 Octubre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
526,16,1.63,"Lunes, 30 Septiembre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Magdalena del mar"
527,16,1.60,"Lunes, 30 Septiembre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
528,15,1.6,"Martes, 1 Octubre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Oyón,Oyon"
529,1,0.8,"Miércoles, 2 Octubre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,La Victoria"
530,15,1.65,"Martes, 1 Octubre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
531,14,1.52,"Lunes, 7 Octubre, 2019 - 00:00","Lunes, 30 Septiembre, 2019 - 00:00",,Femenino,"Lima,Lima,Ate"
532,16,1.63,"Lunes, 30 Septiembre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 19:00",MESTIZA,Femenino,"Lima,Lima,Comas"
533,13,1.49,"Domingo, 29 Septiembre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",,Femenino,"Ucayali,Coronel Portillo,Yarinacocha"
534,15,1.50,"Domingo, 29 Septiembre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,Magdalena del mar"
535,13,1.56,"Lunes, 30 Septiembre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
536,14,1.60,"Domingo, 29 Septiembre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Magdalena del mar"
537,13,1.65,"Martes, 1 Octubre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
538,14,1.60,"Miércoles, 2 Octubre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Santa Anita"
539,15,1.69,"Domingo, 6 Octubre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Puno,Azángaro,Azángaro"
540,14,1.60,"Viernes, 11 Octubre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Carabayllo"
541,13,1.55,"Jueves, 3 Octubre, 2019 - 00:00","Domingo, 29 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
542,13,1.50,"Domingo, 29 Septiembre, 2019 - 00:00","Sábado, 28 Septiembre, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Carabayllo"
543,13,1.53,"Lunes, 30 Septiembre, 2019 - 00:00","Sábado, 28 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Ate"
544,14,1.50,"Lunes, 30 Septiembre, 2019 - 00:00","Sábado, 28 Septiembre, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Huancayo"
545,0,0.60,"Miércoles, 2 Octubre, 2019 - 00:00","Sábado, 28 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Saño"
546,14,1.50,"Viernes, 27 Septiembre, 2019 - 00:00","Viernes, 27 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lurigancho"
547,13,1.70,"Sábado, 28 Septiembre, 2019 - 00:00","Viernes, 27 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Villa el Salvador"
548,15,1.55,"Lunes, 30 Septiembre, 2019 - 00:00","Viernes, 27 Septiembre, 2019 - 00:00",,Femenino,"Ica,Ica,Ica"
549,16,1.50,"Sábado, 28 Septiembre, 2019 - 00:00","Viernes, 27 Septiembre, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,El Agustino"
550,2,,"Viernes, 27 Septiembre, 2019 - 00:00","Viernes, 27 Septiembre, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,El Agustino"
551,16,1.50,"Viernes, 27 Septiembre, 2019 - 00:00","Viernes, 27 Septiembre, 2019 - 00:00",TRIGEÑA,Femenino,"Lima,Lima,El Agustino"
552,14,1.50,"Sábado, 28 Septiembre, 2019 - 00:00","Jueves, 26 Septiembre, 2019 - 00:00",MESTIZA,Femenino,Puno
553,11,1.35,"Miércoles, 25 Septiembre, 2019 - 00:00","Jueves, 26 Septiembre, 2019 - 00:00",MESTIZA,Masculino,"Cusco,Cusco,Wanchaq"
554,13,1.45,"Viernes, 27 Septiembre, 2019 - 00:00","Miércoles, 25 Septiembre, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
